_id,slug,title,link,total_price,rent_price,price_per_meter,meter_area,rooms,created_at,Street,City,Province
65578162,mieszkanie-79m2-bezposrednio-ID4r9Si,Mieszkanie 79m2 -- BEZPOŚREDNIO,https://www.otodom.pl/pl/ofertamieszkanie-79m2-bezposrednio-ID4r9Si,1095000PLN,,13834PLN,79.15,FOUR,2024-06-20 11:25:36,ul. Toruńska,Warszawa,mazowieckie
65606013,nowe-2-pokojowe-mieszkanie-na-grzybowskiej-37-ID4rh7w,Nowe 2-pokojowe mieszkanie na Grzybowskiej 37,https://www.otodom.pl/pl/ofertanowe-2-pokojowe-mieszkanie-na-grzybowskiej-37-ID4rh7w,1490000PLN,791PLN,35956PLN,41.44,TWO,2024-06-27 12:43:27,ul. Grzybowska,Warszawa,mazowieckie
65534173,stara-ochota-ul-czestochowska-ID4qYqN,Stara Ochota ul. Częstochowska,https://www.otodom.pl/pl/ofertastara-ochota-ul-czestochowska-ID4qYqN,799000PLN,,17000PLN,47,TWO,2024-06-09 01:55:10,ul. Częstochowska,Warszawa,mazowieckie
65534182,ursus-zielono-i-cicho-ID4qYqV,Ursus zielono i cicho,https://www.otodom.pl/pl/ofertaursus-zielono-i-cicho-ID4qYqV,512000PLN,550PLN,16000PLN,32,ONE,2024-06-09 02:15:07,ul. Magnacka,Warszawa,mazowieckie
65566329,super-lokalizacja-33m2-1-2-pokoje-praga-polnoc-ID4r6Nr,Super lokalizacja 33m2/ 1-2 pokoje/ Praga-Północ,https://www.otodom.pl/pl/ofertasuper-lokalizacja-33m2-1-2-pokoje-praga-polnoc-ID4r6Nr,589000PLN,500PLN,17741PLN,33.2,ONE,2024-06-17 19:43:05,,Warszawa,mazowieckie
65581051,wspanialy-3-pokojowy-apartament-z-kominkiem-ID4raCT,Wspaniały 3 pokojowy apartament z kominkiem,https://www.otodom.pl/pl/ofertawspanialy-3-pokojowy-apartament-z-kominkiem-ID4raCT,1940000PLN,,20746PLN,93.51,THREE,2024-06-20 20:45:17,ul. Franciszka Klimczaka,Warszawa,mazowieckie
65567485,rozkladowe-piekne-mieszkanie-w-zielonej-okolicy-ID4r765,Rozkładowe piękne mieszkanie w zielonej okolicy,https://www.otodom.pl/pl/ofertarozkladowe-piekne-mieszkanie-w-zielonej-okolicy-ID4r765,785000PLN,800PLN,15728PLN,49.91,TWO,2024-06-18 10:01:34,ul. Rozłogi,Warszawa,mazowieckie
65585397,nowoczesne-wyposazone-m2-z-duzym-ogrodkiem-ID4rbKZ,"Nowoczesne, wyposażone M2 z dużym ogródkiem.",https://www.otodom.pl/pl/ofertanowoczesne-wyposazone-m2-z-duzym-ogrodkiem-ID4rbKZ,799000PLN,700PLN,19975PLN,40,TWO,2024-06-21 23:47:16,ul. Edwarda Habicha,Warszawa,mazowieckie
65599369,funkcjonalny-jasny-apartament-w-nowej-inwestycji-ID4rfol,Funkcjonalny jasny apartament w nowej inwestycji,https://www.otodom.pl/pl/ofertafunkcjonalny-jasny-apartament-w-nowej-inwestycji-ID4rfol,855270PLN,,21500PLN,39.78,TWO,2024-06-25 22:11:32,Drwęcka,Warszawa,mazowieckie
65599190,funkcjonalny-jasny-apartament-w-nowej-inwestycji-ID4rfls,Funkcjonalny jasny apartament w nowej inwestycji,https://www.otodom.pl/pl/ofertafunkcjonalny-jasny-apartament-w-nowej-inwestycji-ID4rfls,882360PLN,,21500PLN,41.04,TWO,2024-06-25 21:15:10,Drwęcka,Warszawa,mazowieckie
65532022,jasny-nowoczesny-penthouse-na-osiedlu-splace-ID4qXS6,Jasny nowoczesny penthouse na osiedlu Splace,https://www.otodom.pl/pl/ofertajasny-nowoczesny-penthouse-na-osiedlu-splace-ID4qXS6,2100000PLN,,35000PLN,60,THREE,2024-06-07 20:10:52,ul. Ludwika Rydygiera,Warszawa,mazowieckie
65550597,62-m2-2-pokoje-taras-garaz-umeblowane-ID4r2HH,62 m2 | 2 pokoje | Taras | Garaż | Umeblowane,https://www.otodom.pl/pl/oferta62-m2-2-pokoje-taras-garaz-umeblowane-ID4r2HH,1650000PLN,,26587PLN,62.06,TWO,2024-06-13 10:20:36,ul. Grzybowska,Warszawa,mazowieckie
65559012,klimatyzowane-2-pokoje-z-garderoba-babka-tower-ID4r4Tq,Klimatyzowane 2 pokoje z garderobą | Babka Tower |,https://www.otodom.pl/pl/ofertaklimatyzowane-2-pokoje-z-garderoba-babka-tower-ID4r4Tq,1367500PLN,920.6PLN,21038PLN,65,TWO,2024-06-14 23:17:09,al. Aleja Jana Pawła II,Warszawa,mazowieckie
65593486,klimatyzowane-2-pokoje-z-balkonem-marina-mokotow-ID4rdRs,Klimatyzowane 2 pokoje z balkonem | Marina Mokotów,https://www.otodom.pl/pl/ofertaklimatyzowane-2-pokoje-z-balkonem-marina-mokotow-ID4rdRs,1170000PLN,950PLN,22896PLN,51.1,TWO,2024-06-24 22:49:54,ul. Rajska,Warszawa,mazowieckie
65561441,2-pokoje-po-remoncie-pelne-wyposazenie-mokotow-ID4r5vB,"2 pokoje, po remoncie, pełne wyposażenie, Mokotów",https://www.otodom.pl/pl/oferta2-pokoje-po-remoncie-pelne-wyposazenie-mokotow-ID4r5vB,895000PLN,700PLN,17990PLN,49.75,TWO,2024-06-16 15:48:02,ul. Arbuzowa,Warszawa,mazowieckie
65593965,nowoczesne-3-pokoje-z-balkonem-garaz-2018-ID4rdZb,Nowoczesne 3 pokoje z balkonem | garaż | 2018,https://www.otodom.pl/pl/ofertanowoczesne-3-pokoje-z-balkonem-garaz-2018-ID4rdZb,1150000PLN,810PLN,19492PLN,59,THREE,2024-06-25 09:07:08,ul. Przeworska,Warszawa,mazowieckie
65559438,3-oddzielne-pokoje-loggia-garaz-ID4r50i,3 Oddzielne Pokoje ★ Loggia ★ Garaż,https://www.otodom.pl/pl/oferta3-oddzielne-pokoje-loggia-garaz-ID4r50i,899000PLN,1430PLN,10381PLN,86.6,THREE,2024-06-15 10:33:20,ul. Perkuna,Warszawa,mazowieckie
65519067,komfortowe-3-pokoje-w-otoczeniu-zieleni-marymont-ID4qUw9,Komfortowe 3 pokoje w otoczeniu zieleni //Marymont,https://www.otodom.pl/pl/ofertakomfortowe-3-pokoje-w-otoczeniu-zieleni-marymont-ID4qUw9,1621000PLN,1135PLN,22999PLN,70.48,THREE,2024-06-05 10:03:30,ul. Pęcicka,Warszawa,mazowieckie
65549101,3-pokoje-przy-porcie-praskim-ID4r2jz,3 pokoje Przy Porcie Praskim,https://www.otodom.pl/pl/oferta3-pokoje-przy-porcie-praskim-ID4r2jz,1469000PLN,,20586PLN,71.36,THREE,2024-06-12 18:57:35,,Warszawa,mazowieckie
